company,cuenta_normalizada,industria,grupo_economico,tier_cuenta,notas,id_catalogo,pilar,scope,capability,origen,subfamilia,service_name,meses_estimados,costo_eur,min_revenue_eur,srp_eur,estado_catalogo,familia,activo,label_corto,grupo_sustitucion,nivel,modalidad,regla_grupo,descripcion_regla,es_singleton,ticket_tipo,servicio_normalizado,valor_referencia_eur,valor_anual_eur,fuente_valor,ticket_mediano_eur,n_observaciones,cobertura,n_pitches,n_ganados,n_perdidos,n_abiertos,revenue_ganado_eur,pipeline_abierto_eur,valor_perdido_eur,primer_contacto,ultimo_movimiento,ultima_derrota,estados,etiqueta_cobertura,simbolo,es_espacio_blanco
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,117,CSA - Tech,CSA Tech - Tech Consulting,Cloud & AI,Global COE,AI Content Creation,Chat2Flow,,,,,,Tech Consulting,True,Chat2Flow,solo:Chat2Flow,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,A cotizar,Chat2Flow,7135.8125,7135.8125,Mediana portafolio,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,89,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Predictive Modeling,Churn Prediction,3.0,1545.4545454545453,2818.181818181818,3454.545454545454,Active,Tech Consulting,True,Churn Prediction,solo:Churn Prediction,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Medio,Churn Prediction,3454.545454545454,3454.545454545454,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,84,CSA - Tech,CSA Tech - Tech Consulting,Cloud,Latam COE,Ad Hoc Services,Cloud Ad Hoc,,0.0,,,Active,Tech Consulting,True,Cloud Ad Hoc,solo:Cloud Ad Hoc,1,Recurrente,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,A cotizar,Cloud Ad Hoc,7135.8125,7135.8125,Mediana portafolio,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,47,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,E-retailers,Co-Op 4 All,2.0,1818.181818181818,3315.508021390374,4090.9090909090905,Active,Tech Consulting,True,Co-Op 4 All,solo:Co-Op 4 All,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Medio,Co-Op 4 All,4090.9090909090905,4090.9090909090905,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,83,CSA - Tech,CSA Tech - Tech Consulting,Consulting,Latam COE,Ad Hoc Services,Consulting Ad Hoc,,0.0,,,Active,Tech Consulting,True,Consulting Ad Hoc,solo:Consulting Ad Hoc,1,Recurrente,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,A cotizar,Consulting Ad Hoc,3235.17,3235.17,Historico CL,3235.17,17,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,111,CSA - Tech,CSA Tech - Tech Consulting,BI Services,Latam COE,Ad Hoc Services,Converged Report,,0.0,,,,Tech Consulting,True,Converged Report,solo:Converged Report,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,A cotizar,Converged Report,7135.8125,7135.8125,Mediana portafolio,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,108,CSA - Tech,CSA Tech - Tech Consulting,Creative Tech,Latam COE,Ad Hoc Services,Creative Tech Ad Hoc,,0.0,,,Active,Tech Consulting,True,Creative Tech Ad Hoc,solo:Creative Tech Ad Hoc,1,Recurrente,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,A cotizar,Creative Tech Ad Hoc,7135.8125,7135.8125,Mediana portafolio,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,65,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Predictive Models,Crystal Value,2.0,1454.5454545454545,2652.406417112299,3272.7272727272725,Active,Tech Consulting,True,Crystal Value,solo:Crystal Value,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Bajo,Crystal Value,3272.7272727272725,3272.7272727272725,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,38,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Custom Bidding,Custom Bidding,2.0,909.090909090909,1657.754010695187,2090.9090909090905,Active,Tech Consulting,True,Custom Bidding,solo:Custom Bidding,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Bajo,Custom Bidding,6936.1,6936.1,Historico CL,6936.1,1,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,50,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Dynamic Conversion Optimization,DCO Advanced,7.0,1909.090909090909,3481.283422459893,4272.727272727272,Active,Tech Consulting,True,DCO Advanced,DCO,3,Proyecto,ESCALABLE,"Dynamic Conversion Optimization Basic / Intermediate / Advanced: es una escalera de sofisticacion, no tres productos.",False,Medio,DCO Advanced,4272.727272727272,4272.727272727272,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,48,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Dynamic Conversion Optimization,DCO Basic,4.0,818.1818181818181,1491.9786096256685,1818.181818181818,Active,Tech Consulting,True,DCO Basic,DCO,1,Proyecto,ESCALABLE,"Dynamic Conversion Optimization Basic / Intermediate / Advanced: es una escalera de sofisticacion, no tres productos.",False,Bajo,DCO Basic,1818.181818181818,1818.181818181818,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,49,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Dynamic Conversion Optimization,DCO Intermediate,5.0,1454.5454545454545,2652.406417112299,3272.7272727272725,Active,Tech Consulting,True,DCO Intermediate,DCO,2,Proyecto,ESCALABLE,"Dynamic Conversion Optimization Basic / Intermediate / Advanced: es una escalera de sofisticacion, no tres productos.",False,Bajo,DCO Intermediate,3272.7272727272725,3272.7272727272725,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,55,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Data Clean Rooms,Data Clean Rooms (AdsDataHub),3.0,3999.9999999999995,7294.117647058823,8909.090909090908,Active,Tech Consulting,True,Data Clean Rooms,solo:Data Clean Rooms (AdsDataHub),1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Alto,Data Clean Rooms,8909.090909090908,8909.090909090908,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,116,CSA - Tech,CSA Tech - Tech Consulting,Consulting,Latam COE,FTE,FTE Cliente directo,,,,,Active,Tech Consulting,True,FTE Cliente directo,solo:FTE Cliente directo,1,Recurrente,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,A cotizar,FTE Cliente directo,7135.8125,7135.8125,Mediana portafolio,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,35,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,App Measurement,Full Value of Web And App,3.0,545.4545454545454,994.6524064171123,1272.7272727272725,Active,Tech Consulting,True,Full Value Web & App,solo:Full Value of Web And App,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Bajo,Full Value Web & App,1272.7272727272725,1272.7272727272725,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,66,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Predictive Models,Future Customer Values,2.0,909.090909090909,1657.754010695187,2090.9090909090905,Active,Tech Consulting,True,Future Customer Values,solo:Future Customer Values,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Bajo,Future Customer Values,2090.9090909090905,2090.9090909090905,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,57,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Google Consent Mode,Google Consent Mode (must include a CPM),1.0,1545.4545454545453,2818.181818181818,3454.545454545454,Active,Tech Consulting,True,Google Consent Mode,solo:Google Consent Mode (must include a CPM),1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Medio,Google Consent Mode,3454.545454545454,3454.545454545454,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,88,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Predictive Modeling,LTV Prediction,3.0,1545.4545454545453,2818.181818181818,3454.545454545454,Active,Tech Consulting,True,LTV Prediction,solo:LTV Prediction,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Medio,LTV Prediction,3454.545454545454,3454.545454545454,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,114,CSA - Tech,CSA Tech - Tech Consulting,Consulting,Google,Licencias,Licencias GA4 360,,,,,Active,Tech Consulting,True,Licencias GA4 360,solo:Licencias GA4 360,1,Licencia,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,A cotizar,Licencias GA4 360,25314.32,25314.32,Historico CL,25314.32,5,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,115,CSA - Tech,CSA Tech - Tech Consulting,Consulting,Google,Licencias,Licencias SA/DV360,,,,,Active,Tech Consulting,True,Licencias SA/DV360,solo:Licencias SA/DV360,1,Licencia,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,A cotizar,Licencias SA/DV360,12477.41,12477.41,Historico CL,12477.41,2,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,67,CSA - Tech,CSA Tech - Tech Consulting,Tech,META,Campaign Automation,META Campaign upload automation,2.0,2999.9999999999995,5470.588235294117,6727.272727272727,Active,Tech Consulting,True,META Campaign upload auto.,solo:META Campaign upload automation,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Alto,META Campaign upload auto.,6727.272727272727,6727.272727272727,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,20,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,GA4,Online Data Optimization - Basic,3.0,1454.5454545454545,2652.406417112299,3272.7272727272725,Active,Tech Consulting,True,ODO Basic,ODO,1,Proyecto,EXCLUSIVO,"Basta una variante de Online Data Optimization por cuenta: se elige segun el tipo de sitio (con e-commerce, sin e-commerce o basic). Implementar dos es trabajo duplicado sobre la misma medicion.",False,Bajo,ODO Basic,3255.83,3255.83,Historico CL,3255.83,2,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,22,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,GA4,Online Data Optimization - sites with E-commerce,4.0,3545.454545454545,6465.24064171123,7909.090909090908,Active,Tech Consulting,True,ODO E-commerce,ODO,1,Proyecto,EXCLUSIVO,"Basta una variante de Online Data Optimization por cuenta: se elige segun el tipo de sitio (con e-commerce, sin e-commerce o basic). Implementar dos es trabajo duplicado sobre la misma medicion.",False,Alto,ODO E-commerce,7335.525,7335.525,Historico CL,7335.525,4,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,21,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,GA4,Online Data Optimization - sites without E-commerce,2.0,2181.8181818181815,3978.609625668449,4909.090909090909,Active,Tech Consulting,True,ODO sin E-commerce,ODO,1,Proyecto,EXCLUSIVO,"Basta una variante de Online Data Optimization por cuenta: se elige segun el tipo de sitio (con e-commerce, sin e-commerce o basic). Implementar dos es trabajo duplicado sobre la misma medicion.",False,Medio,ODO sin E-commerce,3709.0,3709.0,Historico CL,3709.0,1,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,42,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Omnichannel Optimization,OO: Conv Offline BBDD,3.0,5999.999999999999,10941.176470588234,13363.636363636362,Active,Tech Consulting,True,OO Conv Offline BBDD,Conversiones Offline Google,1,Proyecto,EXCLUSIVO,Subir conversiones offline desde CRM o desde BBDD es la misma integracion por dos fuentes.,False,Alto,OO Conv Offline BBDD,13363.636363636362,13363.636363636362,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,41,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Omnichannel Optimization,OO: Conv Offline CRM,3.0,5090.90909090909,9283.422459893047,11272.727272727272,Active,Tech Consulting,True,OO Conv Offline CRM,Conversiones Offline Google,1,Proyecto,EXCLUSIVO,Subir conversiones offline desde CRM o desde BBDD es la misma integracion por dos fuentes.,False,Alto,OO Conv Offline CRM,11272.727272727272,11272.727272727272,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,112,CSA - Tech,CSA Tech - Tech Consulting,BI Services,Latam COE,FTE,People data fee Media,,0.0,,,Active,Tech Consulting,True,People data fee Media,solo:People data fee Media,1,Recurrente,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,A cotizar,People data fee Media,10879.470000000001,10879.470000000001,Historico CL,10879.470000000001,6,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,59,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Enhance Conversions,Performance Powered Conversions (ECL),2.0,1090.9090909090908,1989.3048128342245,2454.5454545454545,Active,Tech Consulting,True,Perf. Powered Conv.,solo:Performance Powered Conversions (ECL),1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Bajo,Perf. Powered Conv.,1960.8000000000002,1960.8000000000002,Historico CL,1960.8000000000002,4,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,64,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Predictive Models,Advanced Predictive Leads Value,2.0,1454.5454545454545,2652.406417112299,3272.7272727272725,Active,Tech Consulting,True,Predictive Leads Value,solo:Advanced Predictive Leads Value,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Bajo,Predictive Leads Value,3272.7272727272725,3272.7272727272725,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,87,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Predictive Modeling,Product Recommendation Engine,3.0,1545.4545454545453,2818.181818181818,3454.545454545454,Active,Tech Consulting,True,Product Reco Engine,solo:Product Recommendation Engine,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Medio,Product Reco Engine,3454.545454545454,3454.545454545454,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,90,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Predictive Modeling,Purchase Prediction,3.0,1545.4545454545453,2818.181818181818,3454.545454545454,Active,Tech Consulting,True,Purchase Prediction,solo:Purchase Prediction,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Medio,Purchase Prediction,3454.545454545454,3454.545454545454,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,46,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,AI Recomendations,Retail Discovery AI,2.0,2363.6363636363635,4310.1604278074865,5272.727272727272,Active,Tech Consulting,True,Retail Discovery AI,solo:Retail Discovery AI,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Medio,Retail Discovery AI,5272.727272727272,5272.727272727272,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,109,CSA - Tech,CSA Tech - Tech Consulting,SEO,Latam COE,Others Units,SEO,,0.0,,,,Tech Consulting,True,SEO,solo:SEO,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,A cotizar,SEO,15496.82,15496.82,Historico CL,15496.82,6,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,92,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Predictive Modeling,Advanced Segmentation Cluster with CRMint,3.0,1545.4545454545453,2818.181818181818,3454.545454545454,Active,Tech Consulting,True,Segmentacion + CRMint,solo:Advanced Segmentation Cluster with CRMint,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Medio,Segmentacion + CRMint,3454.545454545454,3454.545454545454,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,91,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,Predictive Modeling,Advanced Segmentation Cluster,3.0,1545.4545454545453,2818.181818181818,3454.545454545454,Active,Tech Consulting,True,Segmentacion avanzada,solo:Advanced Segmentation Cluster,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Medio,Segmentacion avanzada,3454.545454545454,3454.545454545454,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,56,CSA - Tech,CSA Tech - Tech Consulting,Tech,Tik Tok,Server Side Solutions,TIK TOK Server Side,2.0,1818.181818181818,3315.508021390374,4090.9090909090905,Active,Tech Consulting,True,TIK TOK Server Side,solo:TIK TOK Server Side,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Medio,TIK TOK Server Side,4090.9090909090905,4090.9090909090905,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,118,CSA - Tech,CSA Tech - Tech Consulting,Cloud & AI,Global COE,AI Content Creation,Talent2Flow,,,,,,Tech Consulting,True,Talent2Flow,solo:Talent2Flow,1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,A cotizar,Talent2Flow,7135.8125,7135.8125,Mediana portafolio,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,76,CSA - Tech,CSA Tech - Tech Consulting,Tech,Latam COE,Ad Hoc Services,Tech Services Ad Hoc,,0.0,,,Active,Tech Consulting,True,Tech Services Ad Hoc,solo:Tech Services Ad Hoc,1,Recurrente,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,A cotizar,Tech Services Ad Hoc,3813.55,3813.55,Historico CL,3813.55,11,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,52,CSA - Tech,CSA Tech - Tech Consulting,Tech,Google,AI Content Creation,Topic Mine,2.0,2090.9090909090905,3812.83422459893,4636.363636363636,Active,Tech Consulting,True,Topic Mine,Topic Mine,1,Proyecto,EXCLUSIVO,Topic Mine y Topic Mind + DCO son el mismo motor con distinto empaque.,False,Medio,Topic Mine,4636.363636363636,4636.363636363636,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,34,CSA - Tech,CSA Tech - Tech Consulting,Tech,Latam COE,Training - GMP,Google Analytics 4 (5x sessions),1.0,545.4545454545454,994.6524064171123,1272.7272727272725,Active,Tech Consulting,True,Training GA4,solo:Google Analytics 4 (5x sessions),1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Bajo,Training GA4,1272.7272727272725,1272.7272727272725,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
VERISURE,Verisure,Servicios Hogar & Seguridad,Verisure,Desarrollo,,37,CSA - Tech,CSA Tech - Tech Consulting,Tech,Latam COE,Training - Cloud,GCP + BQ (5x 1‑hour sessions each),2.0,545.4545454545454,994.6524064171123,1272.7272727272725,Active,Tech Consulting,True,Training GCP+BQ,solo:GCP + BQ (5x 1‑hour sessions each),1,Proyecto,ACUMULABLE,Servicio sin sustitutos en el catalogo.,True,Bajo,Training GCP+BQ,1272.7272727272725,1272.7272727272725,SRP catalogo,,0,BLANCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Nunca ofrecido,,True
